url,domain,creation_date,url_length,domain_length,dots_count,hyphens_count,special_chars_count,domain_entropy,domain_age_days
cdcwvrettppu03.americas.manulife.net,cdcwvrettppu03.americas.manulife.net,1998-10-01 04:00:00+00:00,36,36,3,0,0,4.0860486123130375,9867.0
xn--icicidirt-i4a66a.com,xn--icicidirt-i4a66a.com,,24,24,1,3,0,3.538320189106,
dce304bcbf213d0bb03db929.xmytdc.mmscloudtest.com,dce304bcbf213d0bb03db929.xmytdc.mmscloudtest.com,2023-05-03 18:25:25+00:00,48,48,3,0,0,4.0881193458885665,886.0
xn--icidirect-s5a23a.com,xn--icidirect-s5a23a.com,,24,24,1,3,0,3.9072682296173893,
xn--icicilbard-kw9d32r.com,xn--icicilbard-kw9d32r.com,,26,26,1,3,0,3.997952698660692,
yodcwuon.6ko.com,yodcwuon.6ko.com,2003-06-10 09:00:12+00:00,16,16,2,0,0,3.25,8154.0
app.emailreplies.xyz,app.emailreplies.xyz,2024-10-01 20:39:23+00:00,20,20,2,0,0,3.4464393446710155,369.0
candidate-dashboard.elsc.lanars-dev.com,candidate-dashboard.elsc.lanars-dev.com,2022-02-07 14:49:42+00:00,39,39,3,2,0,3.8459415653387197,1336.0
magento.after.comnic.com,magento.after.comnic.com,1996-11-27 05:00:00+00:00,24,24,3,0,0,3.4591479170272446,10540.0
xn--onlneslbi-25a.sbi,xn--onlneslbi-25a.sbi,,21,21,1,3,0,3.558518613048906,
xn--icicicrees-f9c3788f.com,xn--icicicrees-f9c3788f.com,,27,27,1,3,0,3.7504647066537,
www.zubarrealestate.com,www.zubarrealestate.com,2021-10-11 11:14:13+00:00,23,23,2,0,0,3.642489673166126,1456.0
xn--sbpay-z3a87o.sbi,xn--sbpay-z3a87o.sbi,,20,20,1,3,0,3.784183719779189,
xn--nlinesb-eza1b.sbi,xn--nlinesb-eza1b.sbi,,21,21,1,3,0,3.4273334938982645,
cpcontacts.vm01.techniczentrum.com,cpcontacts.vm01.techniczentrum.com,2014-11-25 15:03:35+00:00,34,34,3,0,0,3.858802914461594,3967.0
xn--yonobusnss-22d86e.sbi,xn--yonobusnss-22d86e.sbi,,25,25,1,3,0,3.7034651896016473,
xn--icicdrect-epb3744f.com,xn--icicdrect-epb3744f.com,,26,26,1,3,0,3.979097891134805,
stats.municipalonllinepayments.com,stats.municipalonllinepayments.com,2018-09-04 12:59:49+00:00,34,34,2,0,0,3.718953282045021,2588.0
technologydistributors.com,technologydistributors.com,2002-04-29 18:15:42+00:00,26,26,1,0,0,3.902174814211728,8560.0
xn--iiidirect-rfc8058e.com,xn--iiidirect-rfc8058e.com,,26,26,1,3,0,3.796217602590056,
neurorxclinic.com,neurorxclinic.com,2025-10-02 13:32:18+00:00,17,17,1,0,0,3.3371753411230767,3.0
xn--nlinesb-s0a43c.sbi,xn--nlinesb-s0a43c.sbi,,22,22,1,3,0,3.629219686524097,
xn--bancofbaroda-g8b.in,xn--bancofbaroda-g8b.in,,23,23,1,3,0,3.6096684774198877,
xn--fclife-92a9o.com,xn--fclife-92a9o.com,,20,20,1,3,0,3.684183719779189,
xn--airtl-7xa.in,xn--airtl-7xa.in,,16,16,1,3,0,3.202819531114783,
ahbtzwww.cpanel.filmfernsehfreunde.at,ahbtzwww.cpanel.filmfernsehfreunde.at,,37,37,3,0,0,4.036910717378838,
xn--bankfbroda-24b48w.in,xn--bankfbroda-24b48w.in,,24,24,1,3,0,3.823934896284056,
https.ravenwoodcoven.run.place,https.ravenwoodcoven.run.place,,30,30,3,0,0,3.872905595320056,
www.mibcmalabon.org,www.mibcmalabon.org,2024-05-25 13:59:25+00:00,19,19,2,0,0,3.471354487013929,498.0
xn--iicicreers-w4a1e.com,xn--iicicreers-w4a1e.com,,24,24,1,3,0,3.7091479170272446,
5879bf5c-567a-45dc-8e6d-c57ffe0c0b17.onlinesecrets.org,5879bf5c-567a-45dc-8e6d-c57ffe0c0b17.onlinesecrets.org,2011-09-02 10:48:50+00:00,54,54,2,4,0,4.355187336876915,5148.0
xn--k1abfdfhb3fc.xn--p1ai,xn--k1abfdfhb3fc.xn--p1ai,,25,25,1,4,0,3.733660689688186,
xn--sipay-jza6992c.sbi,xn--sipay-jza6992c.sbi,,22,22,1,3,0,3.8796640049025943,
xn--banofbarod-3fb09y.in,xn--banofbarod-3fb09y.in,,24,24,1,3,0,3.7406015629507223,
mailserver.buysouthbeachskin.com,mailserver.buysouthbeachskin.com,2024-09-25 11:19:55+00:00,32,32,2,0,0,4.077819531114783,376.0
proteinkochbuch.de,proteinkochbuch.de,,18,18,1,0,0,3.7254805569978675,
zibfl6g.mesh.mongodb.net,zibfl6g.mesh.mongodb.net,2009-11-22 16:43:41+00:00,24,24,3,0,0,3.8868421881310113,5796.0
accounts.mgovclgud.in,accounts.mgovclgud.in,,21,21,2,0,0,3.6897037321995474,
dcc0cc70807485af856111c3.keenetic.io,dcc0cc70807485af856111c3.keenetic.io,2017-10-05 15:12:18+00:00,36,36,2,0,0,3.988554862192845,2922.0
xn--dcergo-3tb6350d.com,xn--dcergo-3tb6350d.com,,23,23,1,3,0,3.9690016298759927,
xn--rc-tja.gov.in,xn--rc-tja.gov.in,,17,17,2,3,0,3.572469458770135,
xn--pnbind-1c8btm.in,xn--pnbind-1c8btm.in,,20,20,1,3,0,3.484183719779189,
sbe.co.in,sbe.co.in,2022-04-20 20:58:09.923000+00:00,9,9,2,0,0,2.94770277922009,1264.0
www.pay.ftlmacandcheese.com,www.pay.ftlmacandcheese.com,2022-11-01 16:18:13+00:00,27,27,3,0,0,3.8002787054665297,1069.0
xn--yonbusiess-4bb832a.sbi,xn--yonbusiess-4bb832a.sbi,,26,26,1,3,0,3.748328660365574,
xn--bankfbroda-84a1v.in,xn--bankfbroda-84a1v.in,,23,23,1,3,0,3.8164027166443866,
xn--iccicarrs-15a18ba.com,xn--iccicarrs-15a18ba.com,,25,25,1,3,0,3.7034651896016473,
xn--bipay-isa20f.sbi,xn--bipay-isa20f.sbi,,20,20,1,3,0,3.5464393446710156,
www.vayalillibrary.org,www.vayalillibrary.org,2022-10-27 09:18:28+00:00,22,22,2,0,0,3.3221793455166666,1075.0
xn--iciciareers-rnb.com,xn--iciciareers-rnb.com,,23,23,1,3,0,3.5227119556807573,
krhbc.mdecospark.sbs,krhbc.mdecospark.sbs,2024-11-12 20:40:16+00:00,20,20,2,0,0,3.584183719779189,327.0
99hby.cn,99hby.cn,2025-04-14 04:06:35+00:00,8,8,1,0,0,2.75,175.0
incheckning.bjorkmansbil.se,incheckning.bjorkmansbil.se,1997-01-15 00:00:00+00:00,27,27,2,0,0,3.8380398168981547,10491.0
xn--icicdiect-e0c3941f.com,xn--icicdiect-e0c3941f.com,,26,26,1,3,0,3.8112314304963326,
baumwipfelpfad-bad-iburg.de.2061621.com,baumwipfelpfad-bad-iburg.de.2061621.com,2019-09-19 01:46:41+00:00,39,39,3,2,0,4.2849009365890725,2209.0
xn--lbankofbroda-76e.in,xn--lbankofbroda-76e.in,,23,23,1,3,0,3.8492239123906247,
xn--sbard-lkb59m.com,xn--sbard-lkb59m.com,,20,20,1,3,0,3.8841837197791893,
xn--iciccreers-98a958a.com,xn--iciccreers-98a958a.com,,26,26,1,3,0,3.7483286603655745,
webmail.urbanyardco.co.za,webmail.urbanyardco.co.za,2025-08-03 08:22:42+00:00,25,25,3,0,0,3.813660689688186,64.0
xn--onlinsb-u9a54n.sbi,xn--onlinsb-u9a54n.sbi,,22,22,1,3,0,3.6069367321753214,
bonitanationalgolfclublennar.com,bonitanationalgolfclublennar.com,2013-10-04 19:38:25+00:00,32,32,1,0,0,3.6371987351738495,4384.0
mail.asbi.online,mail.asbi.online,2025-01-30 21:27:10+00:00,16,16,2,0,0,3.202819531114783,248.0
3dcgcancer.com,3dcgcancer.com,2025-10-03 02:20:14+00:00,14,14,1,0,0,3.2359263506290326,3.0
xn--iciicarers-h7a71b.com,xn--iciicarers-h7a71b.com,,25,25,1,3,0,3.8332696895151086,
www.b3woodcraft.com,www.b3woodcraft.com,2020-07-24 04:31:01+00:00,19,19,2,0,0,3.3660913291191923,1900.0
xn--ccicareers-ntb919a.com,xn--ccicareers-ntb919a.com,,26,26,1,3,0,3.825251737288651,
xn--icilombard-bub18h.com,xn--icilombard-bub18h.com,,25,25,1,3,0,3.943465189601647,
dc.xn--crsog-xsa04z.gov.in,dc.xn--crsog-xsa04z.gov.in,,26,26,3,3,0,3.873140679513133,
email.springcare.ca,email.springcare.ca,2024-01-20 01:53:55+00:00,19,19,2,0,0,3.471354487013929,625.0
tls.cfnlaunchpadcanarytest.ytmkyq.c2.kafka.ca-west-1.amazonaws.com,tls.cfnlaunchpadcanarytest.ytmkyq.c2.kafka.ca-west-1.amazonaws.com,2005-08-18 02:10:45+00:00,66,66,7,2,0,4.192048007411014,7354.0
www.advantehairskinclinic.thelandmarkhotel.co.in,www.advantehairskinclinic.thelandmarkhotel.co.in,2020-07-08 12:56:41.924000+00:00,48,48,4,0,0,3.9316656999650883,1915.0
xn--bankofbroba-q7a.in,xn--bankofbroba-q7a.in,,22,22,1,3,0,3.5039975273348483,
xn--emll-1na.gov.in,xn--emll-1na.gov.in,,19,19,2,3,0,3.5368867237421675,
bobibankjng.com,bobibankjng.com,,15,15,1,0,0,3.323231428797621,
h5.slotantiblokir.org,h5.slotantiblokir.org,2024-09-09 03:24:22+00:00,21,21,2,0,0,3.6897037321995474,392.0
www.rdweb.caribbeancrossroads.org,www.rdweb.caribbeancrossroads.org,2023-07-04 15:15:14+00:00,33,33,3,0,0,3.5479069076840855,824.0
www.support.dashboard.apps.betb8828.com,www.support.dashboard.apps.betb8828.com,2022-10-05 09:36:10+00:00,39,39,5,0,0,3.8972236166207708,1097.0
mail.pdentalclinicc.com,mail.pdentalclinicc.com,2021-06-15 06:55:25+00:00,23,23,2,0,0,3.4144413036949723,1574.0
www.dev.sciencescribe.de,www.dev.sciencescribe.de,,24,24,3,0,0,3.256866543182522,
xn--iciciprl1fe-08d.com,xn--iciciprl1fe-08d.com,,23,23,1,3,0,3.903359238383517,
xn--obianking-xx5dsa.com,xn--obianking-xx5dsa.com,,24,24,1,3,0,3.7406015629507223,
azuregateway-dafd004f-0359-4407-bbf3-959852eeeb1c-c36193adcfe8.vpn.azure.com,azuregateway-dafd004f-0359-4407-bbf3-959852eeeb1c-c36193adcfe8.vpn.azure.com,1994-10-25 04:00:00+00:00,76,76,3,6,0,4.6104870927347115,11304.0
358afe240038731623a57f7c180f16dce225a892.a.ludevices.com,358afe240038731623a57f7c180f16dce225a892.a.ludevices.com,2020-04-16 08:54:23+00:00,56,56,3,0,0,4.304873395496575,1999.0
xn--iciicarers-ojb625a.com,xn--iciicarers-ojb625a.com,,26,26,1,3,0,3.921029621737615,
equilibriototalalimentos.com.br,equilibriototalalimentos.com.br,2012-03-23 00:00:00+00:00,31,31,2,0,0,3.744203568311813,4945.0
app.ibericaconstruction.com,app.ibericaconstruction.com,2024-09-05 18:47:51+00:00,27,27,2,0,0,3.661932872373582,395.0
yfwxvdashboards.satelliteweb.com,yfwxvdashboards.satelliteweb.com,1997-07-11 04:00:00+00:00,32,32,2,0,0,4.116729296672175,10314.0
xn--iciciirct-hzd9929e.com,xn--iciciirct-hzd9929e.com,,26,26,1,3,0,3.719294525666979,
xn--iicicareer-mjb95g.com,xn--iicicareer-mjb95g.com,,25,25,1,3,0,3.8332696895151086,
device-local-a7210b0d-ed8e-4122-88e3-cbb913dc6379.remotewd.com,device-local-a7210b0d-ed8e-4122-88e3-cbb913dc6379.remotewd.com,,62,62,2,6,0,4.326617835861317,
xn--icicilbard-5cb836b.com,xn--icicilbard-5cb836b.com,,26,26,1,3,0,3.844106544814538,
xn--sbipy-6ra89w.sbi,xn--sbipy-6ra89w.sbi,,20,20,1,3,0,3.784183719779189,
xn--aitl-ipa66d.com,xn--aitl-ipa66d.com,,19,19,1,3,0,3.6818808028034025,
hbfcergo.com,hbfcergo.com,,12,12,1,0,0,3.2516291673878226,
nicolaspoussin.org,nicolaspoussin.org,2008-08-27 22:35:27+00:00,18,18,1,0,0,3.4193819456463714,6248.0
www.vpngate.cartotecnica.it,www.vpngate.cartotecnica.it,2023-05-03 16:00:00+00:00,27,27,3,0,0,3.531941205546658,886.0
zildovtest1.demo.bibbox.org,zildovtest1.demo.bibbox.org,2013-04-17 11:05:45+00:00,27,27,3,0,0,3.81008102052173,4555.0
kavach.xn--il-lia1021a.gov.in,kavach.xn--il-lia1021a.gov.in,,29,29,3,3,0,3.814371943179627,
jibenuew.com,jibenuew.com,2025-06-03 07:45:06+00:00,12,12,1,0,0,3.4182958340544896,125.0
xn--iciciareer-hib15512c.com,xn--iciciareer-hib15512c.com,,28,28,1,3,0,3.7803946541231945,
niceforest-132ea270.italynorth.azurecontainerapps.io,niceforest-132ea270.italynorth.azurecontainerapps.io,2021-08-26 19:05:43+00:00,52,52,3,1,0,4.23939801715961,1501.0
jamesgibbs.com,jamesgibbs.com,2004-03-16 06:01:14+00:00,14,14,1,0,0,3.3787834934861753,7874.0
xn--icicareers-o6a0h.com,xn--icicareers-o6a0h.com,,24,24,1,3,0,3.7720552088742005,
www.together.biblicalband.com,www.together.biblicalband.com,2011-04-25 15:29:08+00:00,29,29,3,0,0,3.8833374604210062,5277.0
www.rdweb.liberationnation.com,www.rdweb.liberationnation.com,2015-06-20 02:32:08+00:00,30,30,3,0,0,3.6729055953200564,3761.0
email.elitepartners.com.au,email.elitepartners.com.au,,26,26,3,0,0,3.6423714487439023,
xn--bnkofaroda-h4a014c.in,xn--bnkofaroda-h4a014c.in,,25,25,1,3,0,3.9132696895151087,
xn--iciccarers-98a64c.com,xn--iciccarers-98a64c.com,,25,25,1,3,0,3.7492750707107136,
yon9business.sbi,yon9business.sbi,,16,16,1,0,0,3.125,
xn--icicilombd-pgb6031g.com,xn--icicilombd-pgb6031g.com,,27,27,1,3,0,3.930270372293453,
hbibauen.de,hbibauen.de,,11,11,1,0,0,3.095795255000934,
curso.gratis.microcontroladores.ubidots.smartelectronicscursos.com,curso.gratis.microcontroladores.ubidots.smartelectronicscursos.com,2023-11-30 20:50:50+00:00,66,66,5,0,0,3.735005628071915,675.0
xn--icici1mbard-2v5e.com,xn--icici1mbard-2v5e.com,,24,24,1,3,0,3.9072682296173893,
xn--oliesbi-2kb8197d.sbi,xn--oliesbi-2kb8197d.sbi,,24,24,1,3,0,3.9072682296173893,
blog.blog.blog.test.churchwww.westwoodcc.online,blog.blog.blog.test.churchwww.westwoodcc.online,2019-07-11 14:17:50+00:00,47,47,6,0,0,3.7748284156830723,2278.0
xn--icicicaeer-n9b455a.com,xn--icicicaeer-n9b455a.com,,26,26,1,3,0,3.7192945256669794,
api.speedcekkodam.online,api.speedcekkodam.online,2024-09-26 06:21:02+00:00,24,24,2,0,0,3.584962500721156,375.0
xn--yonosiness-fmc432a.sbi,xn--yonosiness-fmc432a.sbi,,26,26,1,3,0,3.873140679513133,
valleydistributor.com,valleydistributor.com,2020-10-29 22:09:44+00:00,21,21,1,0,0,3.916126946588284,1802.0
www.puafhbtw.bestwicasinos.com,www.puafhbtw.bestwicasinos.com,2020-03-22 20:37:44+00:00,30,30,3,0,0,3.802910079649727,2023.0
xn--onobusiess-20c7788f.sbi,xn--onobusiess-20c7788f.sbi,,27,27,1,3,0,3.8380398168981547,
www.try4life.orggservices.comebanking.port.innfinite.co.uk,www.try4life.orggservices.comebanking.port.innfinite.co.uk,2009-09-28 00:00:00+00:00,58,58,7,0,0,4.144186332778302,5852.0
www.ventasproductoshigienicos.com.cursoderedessocialesenmonterrey.com,www.ventasproductoshigienicos.com.cursoderedessocialesenmonterrey.com,2025-01-23 18:22:36+00:00,69,69,4,0,0,3.987948008157855,255.0
xn--dfclfe-zva5001d.com,xn--dfclfe-zva5001d.com,,23,23,1,3,0,3.9690016298759927,
xn--yoobusinss-47a9d.sbi,xn--yoobusinss-47a9d.sbi,,24,24,1,3,0,3.720175521464345,
chatgpt.nextcloudcvms.net,chatgpt.nextcloudcvms.net,2025-05-25 07:11:31+00:00,25,25,2,0,0,3.893660689688186,134.0
xn--ccilombard-77a34f.com,xn--ccilombard-77a34f.com,,25,25,1,3,0,3.943465189601647,
sicard.com,sicard.com,2000-02-27 11:55:48+00:00,10,10,1,0,0,3.1219280948873624,9353.0
xn--sbiie-85a13d.co.in,xn--sbiie-85a13d.co.in,,22,22,2,3,0,3.8453509366224363,
xn--yonobsinss-ymb49g.sbi,xn--yonobsinss-ymb49g.sbi,,25,25,1,3,0,3.5132696895151083,
xn--mal-rra6h.gov.in,xn--mal-rra6h.gov.in,,20,20,2,3,0,3.684183719779189,
xn--nlinesb-1mb46i.sbi,xn--nlinesb-1mb46i.sbi,,22,22,1,3,0,3.5039975273348483,
1c6a1b31fdc608bd7e17093511fe067ad2c36.id.ui.direct,1c6a1b31fdc608bd7e17093511fe067ad2c36.id.ui.direct,,50,50,3,0,0,4.090881379939834,
main.nice-bohr-tkeek37.cribl-staging.cloud,main.nice-bohr-tkeek37.cribl-staging.cloud,2021-04-27 13:35:35.382000+00:00,42,42,3,3,0,4.254830815378347,1622.0
xn--pnbndi-uta20d.in,xn--pnbndi-uta20d.in,,20,20,1,3,0,3.484183719779189,
weirdguydesign-nicholas.com,weirdguydesign-nicholas.com,2021-03-01 07:19:40+00:00,27,27,1,1,0,4.060262039120377,1680.0
accounts.xn--mgvclud-e1a1689d.in,accounts.xn--mgvclud-e1a1689d.in,,32,32,2,3,0,4.241729296672175,
xn--anofbaroda-5wb53g.in,xn--anofbaroda-5wb53g.in,,24,24,1,3,0,3.7406015629507223,
dc.xn--crrgi-kua43e.gov.in,dc.xn--crrgi-kua43e.gov.in,,26,26,3,3,0,3.95006375643621,
xn--bobinking-y2a029b.com,xn--bobinking-y2a029b.com,,25,25,1,3,0,3.8332696895151086,
h.viberpeek.com,h.viberpeek.com,2022-09-27 09:42:23+00:00,15,15,2,0,0,3.456564762130954,1105.0
www.madcow.net.au,www.madcow.net.au,,17,17,3,0,0,3.219528282299547,
www.antimindcontrol.org,www.antimindcontrol.org,2025-02-16 02:15:03+00:00,23,23,2,0,0,3.5555331514269954,232.0
www.rdweb.firstnationalscc.com,www.rdweb.firstnationalscc.com,2020-08-17 15:31:05+00:00,30,30,3,0,0,3.8565647621309544,1875.0
d0cf42db3dc86cbcca146428.bzb9or.mmscloudtest.com,d0cf42db3dc86cbcca146428.bzb9or.mmscloudtest.com,2023-05-03 18:25:25+00:00,48,48,3,0,0,4.2376492827408,886.0
dc.xn--crogi-7cb57j.gov.in,dc.xn--crogi-7cb57j.gov.in,,26,26,3,3,0,3.7671834678914613,
ibuyri.fashion.blog,ibuyri.fashion.blog,2016-10-10 15:41:03+00:00,19,19,2,0,0,3.6818808028034025,3282.0
webmail.telephonica.co.za,webmail.telephonica.co.za,2022-07-09 03:24:31+00:00,25,25,3,0,0,3.7532696895151085,1185.0
xn--bankofbard-d5a801b.in,xn--bankofbard-d5a801b.in,,25,25,1,3,0,3.80307418942857,
web-accessibility.dk,web-accessibility.dk,2023-09-11 00:00:00+00:00,20,20,1,1,0,3.684183719779189,756.0
wwwd7a7cbdcc370.vintage.calculators.com,wwwd7a7cbdcc370.vintage.calculators.com,1996-03-06 05:00:00+00:00,39,39,3,0,0,4.111698692943855,10806.0
sbiepay2.sbi,sbiepay2.sbi,,12,12,1,0,0,3.084962500721156,
xn--bobinking-j4d9509e.com,xn--bobinking-j4d9509e.com,,26,26,1,3,0,4.026986833359287,
nicksdungeonreviews.movie.blog,nicksdungeonreviews.movie.blog,2016-10-10 15:41:53+00:00,30,30,2,0,0,3.8980685120588388,3282.0
xn--80acgljbaa3akdcccoqli.xn--p1ai,xn--80acgljbaa3akdcccoqli.xn--p1ai,,34,34,1,4,0,4.040120474355139,
enoagibson.com,enoagibson.com,2023-12-14 21:46:52+00:00,14,14,1,0,0,3.3248629576173565,661.0
xn--bankfbarodla-qcd.in,xn--bankfbarodla-qcd.in,,23,23,1,3,0,3.729446194905256,
thaibowlclarksville.com,thaibowlclarksville.com,2022-02-18 19:25:05+00:00,23,23,1,0,0,3.8279097821439696,1325.0
www.rd2.metrobank.com,www.rd2.metrobank.com,1997-10-15 04:00:00+00:00,21,21,3,0,0,3.6537567082870015,10218.0
xn--icicicrers-k5a783b.com,xn--icicicrers-k5a783b.com,,26,26,1,3,0,3.9500637564362098,
accounts.xn--mgovcld-y0a6895d.in,accounts.xn--mgovcld-y0a6895d.in,,32,32,2,3,0,4.304229296672175,
xn--icicprulif-86a9192g.com,xn--icicprulif-86a9192g.com,,27,27,1,3,0,4.152492594515675,
xn--enil-6na.gov.in,xn--enil-6na.gov.in,,19,19,2,3,0,3.3660913291191923,
airztel.in,airztel.in,,10,10,1,0,0,3.1219280948873624,
sber.sbermarket.onlyresolveifcdek.dlld2quznmo2cnbs.jxtvfumuv9h1emr5.caddy-one-ibe-redirect-proxy.eu-central-1.elasticbeanstalk.com,sber.sbermarket.onlyresolveifcdek.dlld2quznmo2cnbs.jxtvfumuv9h1emr5.caddy-one-ibe-redirect-proxy.eu-central-1.elasticbeanstalk.com,,130,130,8,6,0,4.5570753411702425,
xn--dfcrgo-dva60c.com,xn--dfcrgo-dva60c.com,,21,21,1,3,0,3.7489948035250964,
xn--icicrulife-n8a0541g.com,xn--icicrulife-n8a0541g.com,,27,27,1,3,0,4.152492594515675,
xn--iciciprlife-snc.com,xn--iciciprlife-snc.com,,23,23,1,3,0,3.5342190211803404,
gov.cn.0yfcb8.btmdhb.com,gov.cn.0yfcb8.btmdhb.com,2024-09-08 18:13:59+00:00,24,24,4,0,0,3.688721875540867,392.0
d3he0hydcid44z.amplifyapp.com,d3he0hydcid44z.amplifyapp.com,2018-04-17 18:42:26+00:00,29,29,2,0,0,3.9783335811852636,2728.0
iiqpxwww.www.oma.sbi.com.in,iiqpxwww.www.oma.sbi.com.in,2004-12-31 18:19:14+00:00,27,27,5,0,0,3.3060202622092554,7583.0
xn--b1-yr8h.co.in,xn--b1-yr8h.co.in,,17,17,2,3,0,3.572469458770135,
xn--hdfcife-rza.com,xn--hdfcife-rza.com,,19,19,1,3,0,3.787143960698139,
hass.casalibus.fr,hass.casalibus.fr,2012-09-09 14:39:45+00:00,17,17,2,0,0,3.219528282299547,4774.0
www.cib.cobonak.com,www.cib.cobonak.com,2011-03-28 14:41:04+00:00,19,19,3,0,0,3.1416354077249604,5305.0
xn--icciprullfe-jkd.com,xn--icciprullfe-jkd.com,,23,23,1,3,0,3.936180434129755,
www.kite-pro-crack.northend-cdc.org,www.kite-pro-crack.northend-cdc.org,2023-08-21 17:00:59+00:00,35,35,3,3,0,3.8430101595548556,776.0
www.remote.carniumbotanicals.se,www.remote.carniumbotanicals.se,2024-06-19 00:00:00+00:00,31,31,3,0,0,3.8245334068819115,474.0
cofaidhbox.co.uk,cofaidhbox.co.uk,2025-02-06 00:00:00+00:00,16,16,2,0,0,3.452819531114783,242.0
xn--plbindia-7pb.in,xn--plbindia-7pb.in,,19,19,1,3,0,3.2866294867861954,
api-gcp.insights-prod.papertronic.at,api-gcp.insights-prod.papertronic.at,,36,36,3,2,0,3.7635585991342375,
xn--yorobusness-6cb.sbi,xn--yorobusness-6cb.sbi,,23,23,1,3,0,3.588354347173233,
xn--iccicarrs-14aa3a.com,xn--iccicarrs-14aa3a.com,,24,24,1,3,0,3.5535088547976783,
xn--icicicaccrs-x48e.com,xn--icicicaccrs-x48e.com,,24,24,1,3,0,3.4591479170272446,
kulturbanken.ax,kulturbanken.ax,,15,15,1,0,0,3.3735572622751855,
xn--iciclombad-4sb3870g.com,xn--iciclombad-4sb3870g.com,,27,27,1,3,0,4.106377316818026,
xn--irt-rpa06d.com,xn--irt-rpa06d.com,,18,18,1,3,0,3.794653473544342,
pay.highticketpodcast.com,pay.highticketpodcast.com,2022-11-01 23:33:19+00:00,25,25,2,0,0,3.7834651896016473,1069.0
email.nexpath.sg,email.nexpath.sg,2025-10-03 08:05:50+00:00,16,16,2,0,0,3.625,3.0
dashboard.unknowlagurus.shop,dashboard.unknowlagurus.shop,,28,28,2,0,0,3.770942421748537,
95c2cbe989dc46fdaee7811ae24109e7.int.eus2.cc.arconazure.com,95c2cbe989dc46fdaee7811ae24109e7.int.eus2.cc.arconazure.com,2023-02-10 17:56:31+00:00,59,59,5,0,0,4.3161619580470925,968.0
xn--iciciareer-08b6506f.com,xn--iciciareer-08b6506f.com,,27,27,1,3,0,3.930270372293453,
xn--icicpulife-c8a556a.com,xn--icicpulife-c8a556a.com,,26,26,1,3,0,3.873140679513133,
xn--onlines-4yb75r.sbi,xn--onlines-4yb75r.sbi,,22,22,1,3,0,3.7544418457133455,
tls.canary8e96035e2adc.e5hium.c2.kafka.eu-north-1.amazonaws.com,tls.canary8e96035e2adc.e5hium.c2.kafka.eu-north-1.amazonaws.com,2005-08-18 02:10:45+00:00,63,63,7,2,0,4.518293463803192,7354.0
www.phblock.xyz,www.phblock.xyz,2025-09-26 13:22:18+00:00,15,15,2,0,0,3.456564762130954,9.0
xn--iciciceers-v5a010c.com,xn--iciciceers-v5a010c.com,,26,26,1,3,0,3.7343083535732555,
xn--sbpay-n3a0792c.sbi,xn--sbpay-n3a0792c.sbi,,22,22,1,3,0,3.8796640049025943,
hbofilm.game.blog,hbofilm.game.blog,2016-10-10 15:41:26+00:00,17,17,2,0,0,3.381580488309163,3282.0
mkpexhbbendev.dc2.narkod.com,mkpexhbbendev.dc2.narkod.com,2013-08-09 00:20:38+00:00,28,28,3,0,0,3.8693312611115185,4441.0
quranic.ordersini.co,quranic.ordersini.co,,20,20,2,0,0,3.4464393446710155,
icicxiprulife.com,icicxiprulife.com,,17,17,1,0,0,3.3371753411230762,
xn--hdfcba-neb43k.com,xn--hdfcba-neb43k.com,,21,21,1,3,0,3.880179922675738,
iam2.canary4fdc4bac1397.nrzqje.c3.kafka.us-west-2.amazonaws.com,iam2.canary4fdc4bac1397.nrzqje.c3.kafka.us-west-2.amazonaws.com,2005-08-18 02:10:45+00:00,63,63,7,2,0,4.452595598923547,7354.0
d2e3c1a1eff32f613cdcb0eb.shuf7b.mmscloudtest.com,d2e3c1a1eff32f613cdcb0eb.shuf7b.mmscloudtest.com,2023-05-03 18:25:25+00:00,48,48,3,0,0,4.14967389677155,886.0
accounts.xn--mgoloud-xx1cx2c.in,accounts.xn--mgoloud-xx1cx2c.in,,31,31,2,3,0,3.84888461662912,
www.nickchung.i1234.me,www.nickchung.i1234.me,2020-12-01 11:22:44+00:00,22,22,3,0,0,3.7544418457133455,1770.0
chphp.3dconfig.dk,chphp.3dconfig.dk,2012-11-05 00:00:00+00:00,17,17,2,0,0,3.4992275471326924,4718.0
xn--nlinsbi-c0a15a.sbi,xn--nlinsbi-c0a15a.sbi,,22,22,1,3,0,3.5383105956150063,
r1759463847z2416ce26.dc1.monitor.radiantlock.org,r1759463847z2416ce26.dc1.monitor.radiantlock.org,2016-12-15 23:05:29+00:00,48,48,4,0,0,4.3970552088742005,3216.0
www.dashboard-sandbox.sut.am,www.dashboard-sandbox.sut.am,,28,28,3,1,0,3.699513850319966,
xn--airl-264a3v.in,xn--airl-264a3v.in,,18,18,1,3,0,3.5724312513221195,
alfabank.cumrty.me,alfabank.cumrty.me,2024-09-26 11:57:53+00:00,18,18,2,0,0,3.6835423624332306,375.0
xn--onlimesb-wqc.sbi,xn--onlimesb-wqc.sbi,,20,20,1,3,0,3.684183719779189,
xn--hohenbrnzow-zhb.de,xn--hohenbrnzow-zhb.de,,22,22,1,3,0,3.447401504705915,
thissubdomainshouldonlyresolveifwildcard.104.publixpassport.com,thissubdomainshouldonlyresolveifwildcard.104.publixpassport.com,2012-02-08 22:57:57+00:00,63,63,3,0,0,4.389767725589681,4988.0
